id;longitude;latitude;healthcare;name;speciality;operator_type;operational_status;addr_full;addr_street;addr_housenumber;addr_postcode;addr_city;addr_province;addr_country
10037;-65.77264287;-28.44390012;doctor;Posta Altos de Choya;;;;;21 de Septiembre;;;San Fernando del Valle de Catamarca;;Argentina
10038;-68.67490836;-30.12824867;clinic;Posta Arbol Verde;general;public;;;;;5461;;;Argentina
10039;-58.58252403;-34.44524581;clinic;Posta Centro De Salud Carupa;;public;;;;;1648;;;Argentina
10040;-54.51400883;-26.19614283;doctor;Posta Colonia Delicia Km 15;;;;;Ruta Provincal 18;;;Paraje Delicia;;Argentina
10041;-54.37923747;-26.15346964;doctor;Posta Colonia Delicia Km 33;;;;;;;;;;Argentina
10042;-65.98849481;-27.58688731;doctor;Posta Condor Huasi;;;;;;;;;;Argentina
10043;-65.71950244;-28.43207526;doctor;Posta de Polcos;;;;;;;;;;Argentina
10044;-55.93762153;-27.35664331;clinic;Posta de Salud Chacra 193;;;;;Avenida Urquiza;6411;;Posadas;;Argentina
10045;-58.4083019;-34.83882302;clinic;Posta El Hornero;;public;;;;;1852;;;Argentina
10046;-58.68048593;-34.42276395;clinic;Posta Esperanza;;public;;;San Francisco;;1621;Benavidez;;Argentina
10047;-58.35429428;-34.88165127;clinic;Posta Juan Glew;;public;;;;;1856;;;Argentina
10048;-58.33636237;-34.75793673;clinic;Posta La Casona;;public;;;;;1846;;;Argentina
10049;-58.41616815;-34.82683447;clinic;Posta La Cumbre;;public;;;;;1852;;;Argentina
10050;-68.69653342;-30.09174674;clinic;Posta La Represa;general;public;;;Eugenio Flores;;5461;Villa Mercedes;;Argentina
10051;-58.32690482;-34.78986751;clinic;Posta Mater Dei;;public;;;;;1881;;;Argentina
10052;-58.40378732;-34.8592586;clinic;Posta Plaza Los Aviadores (Ex Dr Rene Favaloro);;public;;;;;1854;;;Argentina
10053;-58.70329192;-34.42594681;clinic;Posta Prado;;public;;;Comandante Calzadillas;900;1621;Benavidez;;Argentina
10054;-68.70980683;-30.28845995;clinic;Posta San Roque De Jachal;general;public;;;Ruta Provincial 472;;5460;San Jose de Jachal;;Argentina
10055;-70.14071572;-39.66677351;hospital;Posta Sanitaria;;;;;;;;;;Argentina
10056;-67.62101563;-27.56474534;clinic;Posta Sanitaria;;;;;;;;;;Argentina
10057;-67.26657001;-26.479238;clinic;Posta Sanitaria;;;;;;;;;;Argentina
10058;-65.79270847;-28.16520276;hospital;Posta Sanitaria;;;;;;;;;;Argentina
10059;-65.78617855;-28.18796356;hospital;Posta Sanitaria;;;;;;;;;;Argentina
10060;-65.54709038;-28.75001451;clinic;Posta Sanitaria;;;;;;;;;;Argentina
10061;-65.43738535;-29.19525224;clinic;Posta Sanitaria;;;;;;;;;;Argentina
10062;-64.14919923;-28.10859532;hospital;Posta Sanitaria;;;;;;;;;;Argentina
10063;-71.07752022;-39.73075962;hospital;Posta Sanitaria;;;;;;;8371;Paraje Atreuco Abajo;;Argentina
10064;-65.19738958;-31.29828432;hospital;Posta Sanitaria;;;;;Camino vecinal;;5295;;;Argentina
10065;-67.58503245;-28.04117624;hospital;Posta Sanitaria;;;;;Frente a la Plaza Santa Rosa;;5343;Santa Rosa;Catamarca;Argentina
10066;-58.96807951;-34.3918592;clinic;Posta Sanitaria Almirante Irizar;;public;;;;;1629;;;Argentina
10067;-65.8565572;-26.59713416;doctor;Posta Sanitaria Ampimpa;;;;;Ruta Provincial 307;;4137;Ampimpa;;Argentina
10068;-66.95579058;-36.94507308;hospital;Posta Sanitaria Arbol de La Esperanza;;;;;;;;;;Argentina
10069;-58.41800865;-34.72678094;doctor;Posta Sanitaria Cementerio;;;;;;;;;;Argentina
10070;-65.88914151;-28.58188225;hospital;Posta Sanitaria Coneta;;;;;;;;;;Argentina
10071;-68.27184325;-54.77417473;clinic;Posta Sanitaria De Andorra (Andres Borrego);;public;;;;;9410;;;Argentina
10072;-66.47696262;-36.63655425;hospital;Posta Sanitaria de Arbol Solo;;;;;;;;;;Argentina
10073;-64.33223443;-27.71317544;clinic;POSTA SANITARIA Dr Ramon carrillo;;;;;Ruta 211 El Dean;;4200;;;Argentina
10074;-65.98822123;-26.4122676;doctor;Posta Sanitaria El Bańado;;;;;Ruta Nacional 40;;;El Bańado;;Argentina
10075;-65.78792257;-28.45897514;doctor;Posta Sanitaria El Mastil;general;;;;Sargento Cisnero Este;;;San Fernando del Valle de Catamarca;;Argentina
10076;-65.77780394;-28.45204724;doctor;Posta Sanitaria Eva Peron;;public;;;Sumampa;;;;;Argentina
10077;-58.28340668;-34.77052484;clinic;Posta Sanitaria Municipal Quilmes Gral Belgrano;;public;;;;;1879;;;Argentina
10078;-58.57218563;-34.62053404;clinic;Posta Sanitaria Ramon Carrillo;;public;;;;;1678;;;Argentina
10079;-66.14444875;-28.22245786;hospital;Posta Sanitaria Rincon;;;;;;;;;;Argentina
10080;-59.65954101;-29.15466882;doctor;Posta Sanitaria San Francisco;;;;;Bulevar Presidente Peron;;;Reconquista;;Argentina
10081;-58.95236721;-34.45299924;clinic;Posta Sanitaria San Jorge;;public;;;;;1629;;;Argentina
10082;-71.31697971;-40.16162415;doctor;Posta sanitaria trahunco;Agente sanitario;;;;;;;;;Argentina
10083;-65.21651742;-26.77285942;doctor;Posta Sanitaria Villa Nueva Italia;;;;;Genova;;4101;Villa Nueva Italia;;Argentina
10084;-71.16633553;-40.75589966;hospital;Posta sanitaria y salon comunitario;;;;;;;;;;Argentina
10085;-68.71540837;-30.1533036;clinic;Posta Tres Esquinas;general;public;;;Eugenio Flores;;5460;San Jose de Jachal;;Argentina
10086;-58.38153454;-34.87772812;clinic;Posta Villa Paris;;public;;;;;1856;;;Argentina
10087;-56.69617505;-36.49498323;pharmacy;Postigo;;;;;;;;;;Argentina
10088;-60.63518783;-32.97617805;pharmacy;Poussif;;;;;Leandro N. Alem;3199;2000;Rosario;;Argentina
10089;-57.97105271;-34.95928077;pharmacy;Pradines;;;;;;;;;;Argentina
10090;-64.46713102;-31.24851166;pharmacy;Prado;;;;;;;;;;Argentina
10091;-69.21221886;-51.63498678;doctor;Praevida Medicina Laboral;;;;;;;;;;Argentina
10092;-60.23593616;-33.34975864;pharmacy;Prat;;;;;;;;;;Argentina
10093;-67.49413482;-29.16807786;doctor;PRAXIS;;;;;San Martin;220;5360;;;Argentina
10094;-58.40401003;-34.76650337;clinic;Predent;dentist;;;;;;;;;Argentina
10095;-55.89289402;-27.36270661;doctor;Predigma;;;;;Felix de Azara;1331;3300;Posadas;;Argentina
10096;-68.84457266;-32.91339835;doctor;PREMED;;;;;Buenos Aires;47;;;;Argentina
10097;-58.48894042;-34.52639068;clinic;Premedic;;;;;General Jose de San Martin;1901;;;;Argentina
10098;-65.20681738;-26.81961754;clinic;Prensa Centro Médico;;private;;;Junin;754;T4000IOP;San Miguel de Tucumán;Tucumán;Argentina
10099;-65.20674127;-26.81963287;clinic;Prensa Centro Médico;;private;;;Junin;754;T4000IOP;San Miguel de Tucumán;Tucumán;Argentina
10100;-65.20644724;-26.81969322;pharmacy;Prensa Farmacia;;private;;;Junin;775;T4000IOO;San Miguel de Tucumán;Tucumán;Argentina
10101;-65.21064238;-26.82924382;clinic;Prensa Obra Social;;private;;;Avenida Salta;75;T4000IRA;San Miguel de Tucumán;Tucumán;Argentina
10102;-65.20648764;-26.81965986;clinic;Prensa Obra Social;;private;;;Junin;775;T4000IOP;San Miguel de Tucumán;Tucumán;Argentina
10103;-58.78766617;-34.64974505;doctor;Presencia Medica;;;;;;;;;;Argentina
10104;-58.73999476;-27.58185507;hospital;Presidente Raul Alfonsin;;public;;;Bruno Esquivel;;3416;Riachuelo;;Argentina
10105;-61.17188335;-33.0460988;pharmacy;Pressiani;;;;;Hipolito Yrigoyen;2594;S2170;Casilda;;Argentina
10106;-58.72924648;-34.48257948;clinic;Presto Dental;dentist;;;;El Callao;;;;;Argentina
10107;-59.09133062;-35.18709931;pharmacy;Preti;;;;;Fortunato J. Diaz;170;7240;Lobos;;Argentina
10108;-60.54779945;-33.89973705;pharmacy;Pretini;;;;;Moises Lebensohn;2055;2700;Pergamino;;Argentina
10109;-58.28872701;-34.81200654;pharmacy;Pretz;;;;;;;;;;Argentina
10110;-64.18692073;-31.42443464;clinic;Prevencion Salud;;;;;Obispo Oro;;;;;Argentina
10111;-57.55863097;-37.99255072;pharmacy;Previley;;;;;;;;;;Argentina
10112;-60.73448178;-32.74118914;clinic;Previnca Centro Médico;;;;;;;;;;Argentina
10113;-58.39112202;-34.85823023;pharmacy;Priano;;;;;;;;;;Argentina
10114;-65.19223832;-26.81121635;pharmacy;Primavera;;;;;Avenida Juan B. Justo;1558;T4001JAT;San Miguel de Tucumán;Tucumán;Argentina
10115;-65.19840773;-26.82356181;pharmacy;Primavera Norte;;;;;Monteagudo;602;T4000ICN;San Miguel de Tucumán;Tucumán;Argentina
10116;-58.01531386;-31.39826718;alternative;Primer Centro de Medicinas Naturales;homeopathy/acupuncture;;;;;;;;;Argentina
10117;-58.44205926;-34.61872648;pharmacy;Primera Junta;;;;;;;;;;Argentina
10118;-65.7635915;-27.66813712;clinic;Primero Auxilios;;;;;;;;;;Argentina
10119;-71.21388054;-42.06658246;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10120;-70.58775631;-44.04957513;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10121;-69.27235818;-33.01493656;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10122;-67.48447275;-28.18112862;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10123;-66.3669431;-23.01382722;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10124;-66.35627931;-22.55692876;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10125;-66.33794641;-22.52056136;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10126;-66.19508257;-24.59220128;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10127;-65.60916633;-27.3765147;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10128;-65.60587904;-22.10566218;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10129;-65.56362762;-26.74259396;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10130;-65.43812966;-25.28242603;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10131;-65.05547432;-31.63339021;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10132;-65.05450001;-31.48680447;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10133;-64.47032025;-40.08116944;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10134;-60.88625332;-36.53538568;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10135;-60.52624153;-33.16433703;doctor;Primeros Auxilios;;;;;;;;;;Argentina
10136;-60.41027924;-34.62016833;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10137;-60.35759663;-33.59613588;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10138;-60.13955785;-37.57667672;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10139;-59.69941204;-32.02737947;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10140;-59.33871251;-34.504932;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10141;-59.17266106;-35.30027612;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10142;-59.13376417;-35.27475834;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10143;-58.81031206;-37.41563036;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10144;-58.55873292;-38.5455223;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10145;-58.46923398;-34.52245697;clinic;Primeros Auxilios;;;;;;;;;;Argentina
10146;-69.91025722;-32.82432831;clinic;Primeros Auxulios;;;;;;;;;;Argentina
10147;-54.57468292;-25.59947554;pharmacy;Principal;;;;;Avenida Victoria Aguirre;210;3370;Puerto Iguazu;;Argentina
10148;-55.89743617;-27.37265785;pharmacy;Principal;;;;;Ayacucho;2441;;Posadas;;Argentina
10149;-65.25950334;-26.81432696;pharmacy;Principal;;;;;Esteban Echeverria;394;T4000MPH;San Miguel de Tucumán;Tucumán;Argentina
10150;-58.79520292;-34.65094417;doctor;Principal Plan;;private;;;Hipolito Yrigoyen;141;;;;Argentina
10151;-58.69353387;-34.63686223;pharmacy;Pringles;;;;;;;;;;Argentina
10152;-56.04606793;-28.56023263;clinic;Prinsa Clinica Medica;;;;;Centeno;;3340;Santo Tome;;Argentina
10153;-58.40310244;-34.59700913;clinic;Pro Dental;dentist;;;;Avenida Pueyrredon;;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
10154;-58.41763968;-34.59867764;clinic;Procrearte;;;;;Bulnes;1104;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
10155;-64.28202834;-36.62212681;clinic;Prodental Santa Rosa;dentist;;;;;;;;;Argentina
10156;-68.52524704;-31.583236;pharmacy;Progreso;;;;;;;;;;Argentina
10157;-61.52331887;-32.68304748;pharmacy;Propersi;;;;;Calle 12;895;2505;Las Parejas;;Argentina
10158;-65.03308894;-42.77185097;pharmacy;Prosalud;;;;;;;;;;Argentina
10159;-64.18752967;-31.42551591;doctor;Prosmile Dental;;;;;;;;;;Argentina
10160;-61.10375684;-34.23238822;pharmacy;Prosperi;;;;;Avenida San Martin;;B6003;Ascension;;Argentina
10161;-58.97368248;-27.45149611;clinic;Protea;gynaecology;;;;Cordoba;763;;;;Argentina
10162;-58.56231376;-34.64297214;clinic;Proteger;;;;;Mariano Moreno;;;;;Argentina
10163;-58.74379696;-34.62841638;pharmacy;Proteger Salud;;;;;;;;;;Argentina
10164;-58.66752902;-34.66035663;pharmacy;Proteger Salud;;;;;;;;;;Argentina
10165;-57.92869938;-34.9243766;pharmacy;Proteu;;;;;Calle 68;420;;;;Argentina
10166;-55.00818087;-26.81105567;clinic;Protexion Centro Médico Laboral;;;;;Avenida Presidente Raul Alfonsin;;;Puerto Rico;;Argentina
10167;-58.70049035;-34.47987187;clinic;Providencia Asociacion Civil;;public;;;Avenida Olivos;871;1613;Pablo Nogues;;Argentina
10168;-55.90307174;-27.37024621;pharmacy;Provolone;;;;;Avenida Tambor de Tacuari;2618;3300;Posadas;;Argentina
10169;-64.10310304;-32.18067166;hospital;Proyecto Sala Asistencial;;;;;Angelica Ortiz de Villarreal;132;5850;Rio Tercero;;Argentina
10170;-60.81508552;-32.917767;clinic;Psi Funes;psychiatry;;;;Suipacha;1807;;;;Argentina
10171;-58.47646823;-34.68660011;doctor;Psicoanalista Ruben Pinto;;;;;Coronel Martiniano Chilavert;6495;;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Argentina
10172;-58.79166945;-34.65219022;doctor;Psicologia;;;;;;;;;;Argentina
10173;-58.5434305;-34.7042006;doctor;Psicologia;;;;;La Quila;;;Ciudad Evita;;Argentina
10174;-58.47855851;-34.81834578;doctor;Psicologo;;;;;Maximo Paz;640;1842;Monte Grande;;Argentina
10175;-58.79150223;-34.65339302;doctor;Psicologo Lic Gabriel Massaro;;;;;Doctor Eugenio Asconape;268;;Moreno;;Argentina
10176;-58.45011586;-34.55542081;doctor;Psiquiatria Fleni;;;;;;;;;;Argentina
10177;-58.39342067;-34.59498641;pharmacy;Ptm;;;;;;;;;;Argentina
10178;-58.41954723;-35.04020352;clinic;Pueblo De La Paz;;public;;;Colombres;;1865;San vicente;Jujuy;Argentina
10179;-70.27397658;-37.37744961;clinic;Puentes;rehabilitation;;;;;;;;;Argentina
10180;-55.16500133;-26.98725644;pharmacy;Puerto Leoni;;;;;Hipolito Yrigoyen;;3332;Puerto Leoni;;Argentina
10181;-71.59259772;-40.7949905;pharmacy;Puerto Manzano Farmacia;;;;;Av. Los Arrayanes;6510;Q8407;Villa La Angostura;;Argentina
10182;-58.70211795;-34.54928995;pharmacy;Puerto Salud;;;;;;;;;;Argentina
10183;-69.82995993;-36.65987304;clinic;Puesto de Salud;;;;;;;;;;Argentina
10184;-69.07865575;-33.94336444;clinic;Puesto de Salud;;;;;;;;;;Argentina
10185;-67.80944517;-29.41851538;clinic;Puesto de Salud;;;;;;;;;;Argentina
10186;-66.48843041;-23.94625662;clinic;Puesto de Salud;;;;;;;;;;Argentina
10187;-66.24906471;-22.22527605;clinic;Puesto de Salud;;;;;;;;;;Argentina
10188;-66.15867695;-22.19292475;clinic;Puesto de Salud;;;;;;;;;;Argentina
10189;-66.05214891;-21.94392875;clinic;Puesto de Salud;;;;;;;;;;Argentina
10190;-65.98666018;-26.45644224;clinic;Puesto de Salud;;;;;;;;;;Argentina
10191;-65.96334575;-23.53293684;hospital;Puesto de Salud;;;;;;;;;;Argentina
10192;-58.88945751;-25.86472145;doctor;Puesto de Salud;;;;;;;;;;Argentina
10193;-57.65460662;-27.37449642;clinic;Puesto de Salud;;;;;Calle 3;;;Yahape;;Argentina
10194;-69.56768012;-35.08052383;clinic;Puesto de Salud;;;;;Ruta Nacional 40;;5611;El Sosneado;;Argentina
10195;-65.19742395;-24.42152226;hospital;Puesto de Salud;;;;;Ruta Provincial 42;;;San Vicente;Jujuy;Argentina
10196;-55.56412183;-28.11224505;doctor;Puesto de Salud Barra Concepcion;;;;;Camino a Puerto Concepcion;;;Barra Concepcion;;Argentina
10197;-55.53694376;-27.98323583;doctor;Puesto de Salud Barrio Nueva Esperanza;;;;;;;;Concepcion de la Sierra;;Argentina
10198;-54.62616004;-26.39936727;doctor;Puesto de Salud Centro Integrador Comunitario Koch;;;;;;;;;;Argentina
10199;-65.30921138;-24.20371641;doctor;Puesto de Salud Cerro Las Rosas;;;;;;;;;;Argentina
10200;-55.89999064;-27.40291292;clinic;Puesto de Salud Chacra 29;;;;;Cuerpo de Blandengues;1928;;;;Argentina
10201;-55.021723;-27.45739563;doctor;Puesto de Salud CIC - Campo Ramon;;;;;Giovani de Lorenzi;;3361;Campo Ramon;;Argentina
10202;-55.74832965;-27.92492662;doctor;Puesto de Salud CIC 200 Viviendas;;;;;Justo Jose de Urquiza;;3350;Apostoles;;Argentina
10203;-54.04176218;-25.67602931;doctor;Puesto de Salud CIC Andresito;;;;;Avenida Corrientes;;3385;Comandante Andresito;;Argentina
10204;-55.66961847;-28.06630703;doctor;Puesto de Salud CIC Azara;;;;;Ucrania;;3351;Azara;;Argentina
10205;-54.61914522;-26.03369232;doctor;Puesto de Salud CIC Barrio El Progreso;;;;;Guevara;;3378;Puerto Esperanza;;Argentina
10206;-55.48141298;-27.14978724;doctor;Puesto de Salud CIC Barrio San Antonio;;;;;;;;Corpus Christi;;Argentina
10207;-55.09978484;-27.47367437;doctor;Puesto de Salud CIC Barrio Schuster;;;;;Salto Dos Hermanas;;N3361ZAA;Obera;;Argentina
10208;-53.646263;-26.25494037;doctor;Puesto de Salud CIC Bernardo De Irigoyen;;;;;Avenida Andres Guacurari;;3366;Bernardo de Irigoyen;;Argentina
10209;-55.06071185;-27.33252907;doctor;Puesto de Salud CIC Campo Viera;;;;;;;;;;Argentina
10210;-54.60652367;-26.23641217;doctor;Puesto de Salud CIC Colonia Delicia;;;;;Sarmiento;;3381;Colonia Delicia;;Argentina
10211;-54.11308422;-26.63111021;doctor;Puesto de Salud CIC Cristo Resucitado;;;;;Presidente Figueroa Alcorta;;3364;San Pedro;;Argentina
10212;-54.685534;-27.01762625;doctor;Puesto de Salud CIC Dos de Mayo;;;;;Adolfo Pomar;;3337;Dos de Mayo;;Argentina
10213;-54.81403353;-26.70972525;doctor;Puesto de Salud CIC El Alcazar;;;;;Cristobal Colon;;3386;El Alcazar;;Argentina
10214;-53.85929762;-26.01557861;doctor;Puesto de Salud CIC Kilometro 130;;;;;Ruta Nacional 101;;;San Antonio;;Argentina
10215;-55.33632056;-27.59165494;doctor;Puesto de Salud CIC Leandro N Alem;;;;;Picada Feltan;;3315;Leandro N. Alem;;Argentina
10216;-55.79958885;-27.9124266;doctor;Puesto de Salud CIC Lomas Del Mirador;;;;;Los Ceibos;;3350;Apostoles;;Argentina
10217;-54.59798184;-26.52236331;doctor;Puesto de Salud CIC Oleaginosa;;;;;Ruta Provincial 16;;3384;Puerto Piray;;Argentina
10218;-54.55917044;-26.38531341;doctor;Puesto de Salud CIC Oleaginosa Kilometro 18;;;;;Las Azucenas;;3380;Eldorado;;Argentina
10219;-53.89079572;-26.47070062;doctor;Puesto de Salud CIC Paraje Tobuna;;;;;;;;Tobuna;;Argentina
10220;-54.68243521;-26.42720482;doctor;Puesto de Salud CIC Pinares;;;;;Avenida 9 de Julio;;3380;Puerto Pinares;;Argentina
10221;-54.59138243;-26.24043121;doctor;Puesto de Salud CIC Pueblo Nuevo;;;;;;;;Colonia Delicia;;Argentina
10222;-54.58109096;-25.91454106;doctor;Puesto de Salud CIC Puerto Libertad;;;;;Guacurari;;;Puerto Libertad;;Argentina
10223;-54.68328112;-26.47521142;doctor;Puesto de Salud CIC Puerto Piray;;;;;Avenida El Mensu;;;Puerto Piray;;Argentina
10224;-55.02316813;-27.05861552;doctor;Puesto de Salud CIC Ruiz de Montoya;;;;;Ruta Provincial 7;Km 21;;Ruiz de Montoya;;Argentina
10225;-55.54183845;-27.26693423;doctor;Puesto de Salud CIC San Ignacio;;;;;;;3322;San Ignacio;;Argentina
10226;-55.13749586;-27.87764112;doctor;Puesto de Salud CIC San Javier;;;;;Belgrano;1002;3357;San Javier;;Argentina
10227;-55.78036805;-27.77147937;doctor;Puesto de Salud CIC San Jose;;;;;Hipolito Yrigoyen;602;N3307;San Jose;;Argentina
10228;-55.41181435;-27.1357996;doctor;Puesto de Salud CIC Santo Pipo;;;;;Avenida San Martin;;3328;Santo Pipo;Misiones;Argentina
10229;-54.57536545;-25.97270828;doctor;Puesto de Salud CIC Wanda;;;;;Agustin Albert;;3376;Wanda;;Argentina
10230;-54.58955183;-26.20441568;doctor;Puesto de Salud Comunidad Aborigen Aguai Poty;;;;;;;;;;Argentina
10231;-54.53827528;-25.77381024;doctor;Puesto de Salud Comunidad Aborigen Andres Guazurari;;;;;Ruta Nacional 12;;;;;Argentina
10232;-55.42648746;-27.88963855;doctor;Puesto de Salud Comunidad Aborigen Ojo de Agua;;;;;Ruta Provincial 2;;;;;Argentina
10233;-55.37987913;-27.85882576;doctor;Puesto de Salud Comunidad Aborigen Pindoyu;;;;;Ruta Provincial 30;;;;;Argentina
10234;-55.44168158;-27.88738114;doctor;Puesto de Salud Comunidad Aborigen Yakã Miri;;;;;Ruta Provincial 2;;;;;Argentina
10235;-65.04390411;-23.61107747;hospital;Puesto de Salud de San Lucas;;;;;de San Lucas a Molulo;;4513;;;Argentina
10236;-55.22544776;-27.61623982;doctor;Puesto de Salud El Chaton;;;;;;;;Paraje El Chaton;;Argentina
10237;-55.49460995;-27.70700434;doctor;Puesto De Salud El Chaton;;;;;Ruta Provincial 3;;;;;Argentina
10238;-54.59004124;-25.60156138;doctor;Puesto de Salud Hogar de dia Iguazu;;;;;25 de Mayo;;3370;Puerto Iguazu;;Argentina
10239;-66.41013648;-23.5638037;clinic;Puesto de Salud Huancar;;;;;Central Argentina S/N;;;;;Argentina
10240;-62.59399996;-23.61145298;hospital;Puesto de Salud Los Blancos;;;;;;;;;;Argentina
10241;-54.83052777;-27.08882507;doctor;Puesto De Salud Salto Encantado I;;;;;De los Jesuitas;;;Salto Encantado;;Argentina
10242;-55.44255305;-28.00834374;doctor;Puesto de Salud San Isidro;;;;;Camino Vecinal a Puerto San Isidro;;;Concepcion de la Sierra;;Argentina
10243;-55.92434476;-27.38529441;clinic;Puesto de Salud Sol Naciente;;;;;Avenida Chacabuco;4214;;;;Argentina
10244;-55.89520926;-27.42335823;doctor;Puesto de Salud Unidad Penal 5 - Mujeres;;;;;Calle 166;;3300;Posadas;;Argentina
10245;-58.51749505;-34.71242777;clinic;Puesto Fijo Aldo Bonzi;;public;;;;;1770;;;Argentina
10246;-58.44480811;-31.86305125;doctor;Puesto Médico;;;;;;;;Arroyo Baru;;Argentina
10247;-71.74346988;-47.5649309;hospital;Puesto sanitario;;;;;;;;;;Argentina
10248;-71.59513241;-42.56166284;doctor;Puesto Sanitario;;;;;;;;;;Argentina
10249;-70.77826767;-51.02906151;hospital;Puesto Sanitario;;;;;;;;;;Argentina
10250;-68.22715363;-46.71616531;clinic;Puesto Sanitario;;;;;;;;;;Argentina
10251;-67.40405711;-42.27338103;hospital;Puesto Sanitario;;;;;;;;;;Argentina
